time, r_des, r_act, th_des, th_act,dr_des, dr_act, dth_des, dth_act, tau_HAA, tau_HFE, tau_KFE 
0.026,0.4,0.356396,0,1.5649,0,0.0485879,0,0.82004,-1.26615,-0.141387,5.89136
0.0261,0.4,0.356379,0,1.56494,0,0.0487184,0,0.826712,-1.24621,-0.122648,5.73251
0.0262,0.4,0.356362,0,1.56498,0,0.0488447,0,0.833066,-1.22617,-0.103832,5.57275
0.0263,0.4,0.356345,0,1.56503,0,0.0489668,0,0.8391,-1.20606,-0.0849577,5.41213
0.0264,0.4,0.356328,0,1.56507,0,0.0490846,0,0.844812,-1.18591,-0.0660512,5.24931
0.0265,0.4,0.35631,0,1.56511,0,0.0491983,0,0.850202,-1.16564,-0.0470392,5.08605
0.0266,0.4,0.356293,0,1.56516,0,0.0493077,0,0.855269,-1.14533,-0.0279869,4.92147
0.0267,0.4,0.356276,0,1.5652,0,0.0494129,0,0.860012,-1.12494,-0.00887972,4.7556
0.0268,0.4,0.356258,0,1.56525,0,0.0495139,0,0.864432,-1.10448,0.0102902,4.58971
0.0269,0.4,0.35624,0,1.56529,0,0.0496106,0,0.868527,-1.08402,0.0294553,4.42207
0.027,0.4,0.356223,0,1.56534,0,0.0497032,0,0.872297,-1.06348,0.0486797,4.25358
0.0271,0.4,0.356205,0,1.56538,0,0.0497915,0,0.875741,-1.0429,0.0679412,4.08422
0.0272,0.4,0.356187,0,1.56543,0,0.0498758,0,0.87886,-1.02228,0.0872419,3.91485
0.0273,0.4,0.356169,0,1.56547,0,0.0499559,0,0.881653,-1.00166,0.106539,3.7442
0.0274,0.4,0.356151,0,1.56552,0,0.0500319,0,0.88412,-0.981017,0.125859,3.57266
0.0275,0.4,0.356133,0,1.56557,0,0.0501039,0,0.886261,-0.960336,0.145213,3.40071
0.0276,0.4,0.356115,0,1.56561,0,0.0501717,0,0.888077,-0.939647,0.164563,3.22875
0.0277,0.4,0.356097,0,1.56566,0,0.0502355,0,0.889567,-0.918987,0.183878,3.05554
0.0278,0.4,0.356079,0,1.56571,0,0.050295,0,0.890733,-0.898311,0.2032,2.88185
0.0279,0.4,0.35606,0,1.56575,0,0.0503497,0,0.891576,-0.877624,0.22249,2.70823
0.028,0.4,0.356042,0,1.5658,0,0.0503998,0,0.8921,-0.856973,0.241646,2.53415
0.0281,0.4,0.356024,0,1.56585,0,0.0504453,0,0.892303,-0.836415,0.260657,2.3588
0.0282,0.4,0.356006,0,1.56589,0,0.0504861,0,0.892189,-0.815861,0.27963,2.18435
0.0283,0.4,0.355988,0,1.56594,0,0.0505222,0,0.891756,-0.795401,0.298488,2.00945
0.0284,0.4,0.35597,0,1.56599,0,0.0505538,0,0.891007,-0.77499,0.317286,1.83418
0.0285,0.4,0.355951,0,1.56603,0,0.0505809,0,0.889941,-0.75462,0.336034,1.65891
0.0286,0.4,0.355933,0,1.56608,0,0.0506041,0,0.888559,-0.734303,0.354758,1.48366
0.0287,0.4,0.355915,0,1.56613,0,0.0506232,0,0.88686,-0.714043,0.373495,1.30843
0.0288,0.4,0.355897,0,1.56617,0,0.0506383,0,0.884845,-0.693785,0.392259,1.13325
0.0289,0.4,0.355879,0,1.56622,0,0.0506495,0,0.882516,-0.673561,0.411012,0.958508
0.029,0.4,0.355861,0,1.56627,0,0.0506567,0,0.879874,-0.653418,0.429687,0.783374
0.0291,0.4,0.355843,0,1.56632,0,0.0506601,0,0.876921,-0.633322,0.44832,0.609138
0.0292,0.4,0.355825,0,1.56636,0,0.0506595,0,0.873659,-0.613339,0.46684,0.434913
0.0293,0.4,0.355807,0,1.56641,0,0.0506551,0,0.87009,-0.593437,0.485275,0.261175
0.0294,0.4,0.355789,0,1.56646,0,0.0506468,0,0.866214,-0.573649,0.503601,0.0874596
0.0295,0.4,0.355772,0,1.5665,0,0.0506347,0,0.862035,-0.553942,0.521842,-0.0857687
0.0296,0.4,0.355754,0,1.56655,0,0.0506189,0,0.857553,-0.534345,0.539973,-0.258531
0.0297,0.4,0.355737,0,1.56659,0,0.0505993,0,0.852772,-0.514861,0.557991,-0.4304
0.0298,0.4,0.355719,0,1.56664,0,0.050576,0,0.847694,-0.495513,0.575878,-0.601781
0.0299,0.4,0.355702,0,1.56669,0,0.0505491,0,0.84232,-0.476298,0.59363,-0.773136
0.03,0.4,0.355684,0,1.56673,0,0.0505185,0,0.836654,-0.457186,0.611282,-0.942701
0.0301,0.4,0.355667,0,1.56678,0,0.0504843,0,0.830698,-0.438256,0.628754,-1.11224
0.0302,0.4,0.35565,0,1.56682,0,0.0504465,0,0.824453,-0.419455,0.646101,-1.28128
0.0303,0.4,0.355633,0,1.56687,0,0.0504052,0,0.817923,-0.40078,0.663329,-1.449
0.0304,0.4,0.355616,0,1.56691,0,0.0503605,0,0.811111,-0.382274,0.680388,-1.61579
0.0305,0.4,0.3556,0,1.56696,0,0.0503122,0,0.804019,-0.363939,0.697285,-1.78208
0.0306,0.4,0.355583,0,1.567,0,0.0502606,0,0.79665,-0.345753,0.714038,-1.94748
0.0307,0.4,0.355567,0,1.56704,0,0.0502056,0,0.789005,-0.327723,0.73064,-2.11196
0.0308,0.4,0.35555,0,1.56709,0,0.0501472,0,0.781089,-0.309854,0.747089,-2.27509
0.0309,0.4,0.355534,0,1.56713,0,0.0500856,0,0.772904,-0.292177,0.763354,-2.43772
0.031,0.4,0.355518,0,1.56717,0,0.0500209,0,0.764453,-0.274656,0.779478,-2.59857
0.0311,0.4,0.355502,0,1.56722,0,0.0499532,0,0.755738,-0.257343,0.795428,-2.75893
0.0312,0.4,0.355487,0,1.56726,0,0.0498822,0,0.746764,-0.240195,0.811233,-2.91794
0.0313,0.4,0.355471,0,1.5673,0,0.0498076,0,0.737682,-0.22324,0.826818,-3.07517
0.0314,0.4,0.355456,0,1.56734,0,0.0497319,0,0.728573,-0.210825,0.837796,-3.23188
0.0315,0.4,0.355441,0,1.56738,0,0.0496545,0,0.719211,-0.203396,0.844163,-3.38682
0.0316,0.4,0.355425,0,1.56743,0,0.0495748,0,0.7096,-0.19181,0.854794,-3.54084
0.0317,0.4,0.355411,0,1.56747,0,0.0494925,0,0.699742,-0.178127,0.867475,-3.6935
0.0318,0.4,0.355396,0,1.56751,0,0.0494076,0,0.689644,-0.163441,0.881077,-3.84438
0.0319,0.4,0.355381,0,1.56755,0,0.0493198,0,0.679307,-0.148359,0.895015,-3.99474
0.032,0.4,0.355367,0,1.56759,0,0.0492294,0,0.668735,-0.133121,0.909064,-4.14332
0.0321,0.4,0.355353,0,1.56763,0,0.0491362,0,0.657933,-0.11793,0.923043,-4.29012
0.0322,0.4,0.355339,0,1.56766,0,0.0490402,0,0.646905,-0.102891,0.936864,-4.43511
0.0323,0.4,0.355325,0,1.5677,0,0.0489417,0,0.635653,-0.0880575,0.950478,-4.57917
0.0324,0.4,0.355312,0,1.56774,0,0.0488406,0,0.624182,-0.0734092,0.963917,-4.72145
0.0325,0.4,0.355298,0,1.56778,0,0.0487369,0,0.612495,-0.0589821,0.977145,-4.86278
0.0326,0.4,0.355285,0,1.56782,0,0.0486307,0,0.600596,-0.0447512,0.99019,-5.00145
0.0327,0.4,0.355272,0,1.56785,0,0.048522,0,0.588488,-0.0307949,1.00298,-5.1392
0.0328,0.4,0.35526,0,1.56789,0,0.048411,0,0.576175,-0.0170611,1.01556,-5.27516
0.0329,0.4,0.355247,0,1.56792,0,0.0482976,0,0.563663,-0.00356692,1.02793,-5.40886
0.033,0.4,0.355235,0,1.56796,0,0.0481819,0,0.550956,0.0096525,1.04004,-5.54078
0.0331,0.4,0.355223,0,1.56799,0,0.048064,0,0.538055,0.0226032,1.0519,-5.67176
0.0332,0.4,0.355211,0,1.56803,0,0.047944,0,0.524966,0.0353372,1.06356,-5.80051
0.0333,0.4,0.3552,0,1.56806,0,0.0478218,0,0.511693,0.0478095,1.07499,-5.92745
0.0334,0.4,0.355189,0,1.5681,0,0.0476975,0,0.498239,0.060023,1.08618,-6.05218
0.0335,0.4,0.355178,0,1.56813,0,0.0475713,0,0.48461,0.0719508,1.0971,-6.17552
0.0336,0.4,0.355167,0,1.56816,0,0.0474431,0,0.47081,0.0836316,1.10781,-6.29622
0.0337,0.4,0.355156,0,1.56819,0,0.047313,0,0.456842,0.0950128,1.11823,-6.4151
0.0338,0.4,0.355146,0,1.56822,0,0.0471811,0,0.442712,0.106113,1.1284,-6.5326
0.0339,0.4,0.355136,0,1.56825,0,0.0470475,0,0.428423,0.116969,1.13836,-6.64745
0.034,0.4,0.355126,0,1.56828,0,0.0469121,0,0.413978,0.127528,1.14804,-6.76091
0.0341,0.4,0.355117,0,1.56831,0,0.046775,0,0.399384,0.137835,1.15749,-6.87173
0.0342,0.4,0.355108,0,1.56834,0,0.0466364,0,0.384645,0.147838,1.16667,-6.98073
0.0343,0.4,0.355099,0,1.56837,0,0.0464963,0,0.369764,0.157564,1.1756,-7.08791
0.0344,0.4,0.35509,0,1.5684,0,0.0463546,0,0.354746,0.167022,1.18428,-7.19245
0.0345,0.4,0.355081,0,1.56843,0,0.0462116,0,0.339596,0.176174,1.19269,-7.29473
0.0346,0.4,0.355073,0,1.56845,0,0.0460672,0,0.324318,0.185021,1.20083,-7.39522
0.0347,0.4,0.355065,0,1.56848,0,0.0459216,0,0.308917,0.193591,1.20871,-7.49346
0.0348,0.4,0.355058,0,1.5685,0,0.0457747,0,0.293397,0.201869,1.21633,-7.58905
0.0349,0.4,0.35505,0,1.56853,0,0.0456266,0,0.277764,0.209832,1.22367,-7.68282
0.035,0.4,0.355043,0,1.56855,0,0.0454775,0,0.26202,0.217511,1.23075,-7.77436
0.0351,0.4,0.355037,0,1.56858,0,0.0453273,0,0.246171,0.224899,1.23756,-7.86367
0.0352,0.4,0.35503,0,1.5686,0,0.0451761,0,0.230223,0.231995,1.24412,-7.95028
0.0353,0.4,0.355024,0,1.56862,0,0.045024,0,0.214179,0.23877,1.25039,-8.03466
0.0354,0.4,0.355018,0,1.56864,0,0.044871,0,0.198043,0.245239,1.25638,-8.11724
0.0355,0.4,0.355013,0,1.56867,0,0.0447172,0,0.18182,0.251431,1.26213,-8.19717
0.0356,0.4,0.355007,0,1.56869,0,0.0445627,0,0.165515,0.257316,1.2676,-8.27483
0.0357,0.4,0.355002,0,1.56871,0,0.0444076,0,0.149134,0.262901,1.2728,-8.34982
0.0358,0.4,0.354998,0,1.56873,0,0.0442518,0,0.132679,0.268165,1.27772,-8.42259
0.0359,0.4,0.354993,0,1.56874,0,0.0440955,0,0.116157,0.273124,1.28236,-8.49312
0.036,0.4,0.354989,0,1.56876,0,0.0439387,0,0.0995709,0.277787,1.28673,-8.5614
0.0361,0.4,0.354985,0,1.56878,0,0.0437815,0,0.0829269,0.282156,1.29085,-8.6266
0.0362,0.4,0.354982,0,1.5688,0,0.0436239,0,0.0662286,0.286188,1.29466,-8.68995
0.0363,0.4,0.354979,0,1.56881,0,0.043466,0,0.0494811,0.28993,1.29821,-8.75068
0.0364,0.4,0.354976,0,1.56883,0,0.0433079,0,0.0326894,0.293362,1.30149,-8.80871
0.0365,0.4,0.354973,0,1.56884,0,0.0431496,0,0.0158578,0.296472,1.30448,-8.86451
0.0366,0.4,0.354971,0,1.56886,0,0.0429912,0,-0.0010093,0.299279,1.30719,-8.91806
0.0367,0.4,0.354969,0,1.56887,0,0.0428327,0,-0.017907,0.301793,1.30965,-8.96894
0.0368,0.4,0.354967,0,1.56888,0,0.0426743,0,-0.034831,0.303996,1.31182,-9.01757
0.0369,0.4,0.354966,0,1.56889,0,0.0425159,0,-0.0517756,0.305903,1.31374,-9.06314
0.037,0.4,0.354965,0,1.56891,0,0.0423576,0,-0.0687374,0.307476,1.31535,-9.10686
0.0371,0.4,0.354964,0,1.56892,0,0.0421995,0,-0.0857113,0.308765,1.31671,-9.14793
0.0372,0.4,0.354964,0,1.56893,0,0.0420417,0,-0.102692,0.30975,1.3178,-9.18633
0.0373,0.4,0.354963,0,1.56894,0,0.0418841,0,-0.119676,0.310421,1.31861,-9.22205
0.0374,0.4,0.354964,0,1.56894,0,0.041727,0,-0.136658,0.310774,1.31913,-9.25597
0.0375,0.4,0.354964,0,1.56895,0,0.0415702,0,-0.153633,0.310855,1.31941,-9.28636
0.0376,0.4,0.354965,0,1.56896,0,0.041414,0,-0.170598,0.310591,1.31938,-9.31493
0.0377,0.4,0.354966,0,1.56897,0,0.0412582,0,-0.187546,0.310043,1.3191,-9.34085
0.0378,0.4,0.354967,0,1.56897,0,0.0411031,0,-0.204476,0.309193,1.31855,-9.36494
0.0379,0.4,0.354969,0,1.56898,0,0.0409486,0,-0.221381,0.308083,1.31777,-9.38595
0.038,0.4,0.354971,0,1.56898,0,0.0407949,0,-0.238257,0.306662,1.31671,-9.40428
0.0381,0.4,0.354973,0,1.56899,0,0.0406419,0,-0.2551,0.304926,1.31537,-9.42038
0.0382,0.4,0.354976,0,1.56899,0,0.0404897,0,-0.271904,0.302902,1.31377,-9.43381
0.0383,0.4,0.354979,0,1.56899,0,0.0403385,0,-0.288666,0.300576,1.31189,-9.44456
0.0384,0.4,0.354982,0,1.569,0,0.0401881,0,-0.305381,0.297944,1.30975,-9.45351
0.0385,0.4,0.354986,0,1.569,0,0.0400388,0,-0.322045,0.295052,1.30737,-9.45936
0.0386,0.4,0.354989,0,1.569,0,0.0398905,0,-0.338655,0.291852,1.30471,-9.46342
0.0387,0.4,0.354994,0,1.569,0,0.0397432,0,-0.355204,0.288393,1.30183,-9.46395
0.0388,0.4,0.354998,0,1.569,0,0.0395972,0,-0.371689,0.284604,1.29864,-9.46308
0.0389,0.4,0.355003,0,1.569,0,0.0394523,0,-0.388106,0.280568,1.29523,-9.45914
0.039,0.4,0.355008,0,1.56899,0,0.0393087,0,-0.40445,0.276235,1.29156,-9.45295
0.0391,0.4,0.355013,0,1.56899,0,0.0391664,0,-0.420717,0.271624,1.28763,-9.44408
0.0392,0.4,0.355019,0,1.56899,0,0.0390255,0,-0.436903,0.266725,1.28345,-9.43298
0.0393,0.4,0.355024,0,1.56898,0,0.0388859,0,-0.453005,0.261556,1.27902,-9.41967
0.0394,0.4,0.355031,0,1.56898,0,0.0387479,0,-0.469018,0.256128,1.27436,-9.4041
0.0395,0.4,0.355037,0,1.56898,0,0.0386113,0,-0.484937,0.250444,1.26947,-9.38545
0.0396,0.4,0.355044,0,1.56897,0,0.0384763,0,-0.500758,0.244462,1.2643,-9.36457
0.0397,0.4,0.355051,0,1.56896,0,0.0383428,0,-0.516479,0.238208,1.25889,-9.34187
0.0398,0.4,0.355058,0,1.56896,0,0.0382111,0,-0.532095,0.231718,1.25327,-9.31652
0.0399,0.4,0.355066,0,1.56895,0,0.038081,0,-0.547602,0.224967,1.24741,-9.28894
0.04,0.4,0.355074,0,1.56894,0,0.0379527,0,-0.562996,0.217963,1.24132,-9.25868
0.0401,0.4,0.355082,0,1.56893,0,0.0378261,0,-0.578273,0.210687,1.23499,-9.2262
0.0402,0.4,0.35509,0,1.56892,0,0.0377014,0,-0.59343,0.203157,1.22842,-9.1919
0.0403,0.4,0.355099,0,1.56891,0,0.0375785,0,-0.608462,0.195402,1.22165,-9.15495
0.0404,0.4,0.355108,0,1.5689,0,0.0374576,0,-0.623367,0.187395,1.21464,-9.1158
0.0405,0.4,0.355117,0,1.56889,0,0.0373386,0,-0.638141,0.179145,1.20742,-9.07481
0.0406,0.4,0.355127,0,1.56888,0,0.0372216,0,-0.652779,0.170678,1.2,-9.03032
0.0407,0.4,0.355136,0,1.56887,0,0.0371067,0,-0.667278,0.161916,1.1923,-8.98488
0.0408,0.4,0.355146,0,1.56885,0,0.0369938,0,-0.681636,0.152961,1.18443,-8.93721
0.0409,0.4,0.355157,0,1.56884,0,0.036883,0,-0.695849,0.143794,1.17636,-8.88689
0.041,0.4,0.355167,0,1.56883,0,0.0367744,0,-0.709911,0.134385,1.16807,-8.83435
0.0411,0.4,0.355178,0,1.56881,0,0.036668,0,-0.723822,0.124739,1.15956,-8.77999
0.0412,0.4,0.355189,0,1.5688,0,0.0365638,0,-0.737577,0.114887,1.15086,-8.72342
0.0413,0.4,0.3552,0,1.56878,0,0.0364619,0,-0.751174,0.104818,1.14196,-8.66507
0.0414,0.4,0.355212,0,1.56876,0,0.0363622,0,-0.764609,0.0945544,1.13288,-8.60445
0.0415,0.4,0.355224,0,1.56875,0,0.0362649,0,-0.777877,0.084079,1.1236,-8.54122
0.0416,0.4,0.355236,0,1.56873,0,0.0361699,0,-0.790978,0.0733682,1.1141,-8.4766
0.0417,0.4,0.355248,0,1.56871,0,0.0360774,0,-0.803907,0.0624728,1.10443,-8.40977
0.0418,0.4,0.35526,0,1.56869,0,0.0359872,0,-0.816663,0.0513774,1.09457,-8.34156
0.0419,0.4,0.355273,0,1.56867,0,0.0358995,0,-0.829241,0.0401217,1.08456,-8.27072
0.042,0.4,0.355286,0,1.56866,0,0.0358143,0,-0.84164,0.0286544,1.07436,-8.1985
0.0421,0.4,0.355299,0,1.56864,0,0.0357316,0,-0.853855,0.0170208,1.06399,-8.12365
0.0422,0.4,0.355312,0,1.56861,0,0.0356515,0,-0.865885,0.00517446,1.05342,-8.04742
0.0423,0.4,0.355326,0,1.56859,0,0.0355739,0,-0.877728,-0.00683802,1.0427,-7.96983
0.0424,0.4,0.35534,0,1.56857,0,0.0354989,0,-0.889378,-0.0189912,1.03185,-7.88918
0.0425,0.4,0.355354,0,1.56855,0,0.0354265,0,-0.900836,-0.0313643,1.02078,-7.80758
0.0426,0.4,0.355368,0,1.56853,0,0.0353567,0,-0.912097,-0.0438858,1.00956,-7.72421
0.0427,0.4,0.355382,0,1.56851,0,0.0352897,0,-0.92316,-0.0565577,0.998211,-7.63907
0.0428,0.4,0.355397,0,1.56848,0,0.0352253,0,-0.934022,-0.0693837,0.986709,-7.55168
0.0429,0.4,0.355411,0,1.56846,0,0.0351636,0,-0.944681,-0.0823921,0.975029,-7.46338
0.043,0.4,0.355426,0,1.56843,0,0.0351046,0,-0.955134,-0.0955203,0.96323,-7.37286
0.0431,0.4,0.355442,0,1.56841,0,0.0350484,0,-0.96538,-0.10881,0.951277,-7.28143
0.0432,0.4,0.355457,0,1.56839,0,0.0349949,0,-0.975417,-0.12221,0.939217,-7.18779
0.0433,0.4,0.355472,0,1.56836,0,0.0349442,0,-0.985242,-0.135764,0.927002,-7.09321
0.0434,0.4,0.355488,0,1.56833,0,0.0348963,0,-0.994853,-0.149425,0.914681,-6.99643
0.0435,0.4,0.355504,0,1.56831,0,0.0348512,0,-1.00425,-0.163238,0.902213,-6.89873
0.0436,0.4,0.35552,0,1.56828,0,0.034809,0,-1.01343,-0.177156,0.88964,-6.79882
0.0437,0.4,0.355536,0,1.56825,0,0.0347696,0,-1.02238,-0.191223,0.876913,-6.69799
0.0438,0.4,0.355552,0,1.56823,0,0.034733,0,-1.03112,-0.205391,0.864089,-6.59582
0.0439,0.4,0.355569,0,1.5682,0,0.0346993,0,-1.03963,-0.219658,0.85116,-6.4923
0.044,0.4,0.355585,0,1.56817,0,0.0346685,0,-1.04792,-0.234026,0.83813,-6.38744
0.0441,0.4,0.355602,0,1.56814,0,0.0346405,0,-1.05599,-0.24849,0.825002,-6.28123
0.0442,0.4,0.355619,0,1.56812,0,0.0346155,0,-1.06382,-0.263053,0.811766,-6.17325
0.0443,0.4,0.355636,0,1.56809,0,0.0345934,0,-1.07143,-0.277735,0.798414,-6.06479
0.0444,0.4,0.355653,0,1.56806,0,0.0345742,0,-1.07881,-0.292478,0.784996,-5.95455
0.0445,0.4,0.355671,0,1.56803,0,0.0345578,0,-1.08595,-0.30732,0.77147,-5.84342
0.0446,0.4,0.355688,0,1.568,0,0.0345445,0,-1.09286,-0.322235,0.757862,-5.73136
0.0447,0.4,0.355705,0,1.56797,0,0.034534,0,-1.09954,-0.337209,0.744194,-5.61798
0.0448,0.4,0.355723,0,1.56794,0,0.0345265,0,-1.10599,-0.352256,0.730444,-5.50325
0.0449,0.4,0.355741,0,1.56791,0,0.0345219,0,-1.11219,-0.367388,0.716602,-5.38807
0.045,0.4,0.355759,0,1.56788,0,0.0345203,0,-1.11816,-0.382555,0.702718,-5.27152
0.0451,0.4,0.355777,0,1.56784,0,0.0345215,0,-1.12389,-0.397789,0.688758,-5.15367
0.0452,0.4,0.355795,0,1.56781,0,0.0345258,0,-1.12939,-0.413096,0.674713,-5.03577
0.0453,0.4,0.355813,0,1.56778,0,0.0345329,0,-1.13464,-0.428415,0.660647,-4.91609
0.0454,0.4,0.355831,0,1.56775,0,0.034543,0,-1.13965,-0.443804,0.6465,-4.79639
0.0455,0.4,0.35585,0,1.56772,0,0.034556,0,-1.14443,-0.4592,0.63234,-4.67578
0.0456,0.4,0.355868,0,1.56769,0,0.034572,0,-1.14896,-0.47462,0.618138,-4.55342
0.0457,0.4,0.355886,0,1.56765,0,0.0345909,0,-1.15325,-0.490118,0.603854,-4.43102
0.0458,0.4,0.355905,0,1.56762,0,0.0346127,0,-1.15729,-0.505624,0.589543,-4.30815
0.0459,0.4,0.355924,0,1.56759,0,0.0346374,0,-1.1611,-0.52113,0.575225,-4.1844
0.046,0.4,0.355942,0,1.56756,0,0.034665,0,-1.16466,-0.536652,0.560874,-4.05976
0.0461,0.4,0.355961,0,1.56752,0,0.0346955,0,-1.16798,-0.552196,0.546487,-3.93465
0.0462,0.4,0.35598,0,1.56749,0,0.0347289,0,-1.17105,-0.567749,0.532081,-3.80866
0.0463,0.4,0.355999,0,1.56746,0,0.0347652,0,-1.17388,-0.583324,0.517636,-3.6822
0.0464,0.4,0.356018,0,1.56742,0,0.0348044,0,-1.17647,-0.598899,0.503176,-3.55572
0.0465,0.4,0.356036,0,1.56739,0,0.0348464,0,-1.17881,-0.614448,0.488729,-3.42835
0.0466,0.4,0.356055,0,1.56736,0,0.0348913,0,-1.18092,-0.629995,0.474267,-3.30096
0.0467,0.4,0.356074,0,1.56732,0,0.034939,0,-1.18277,-0.64551,0.45982,-3.17313
0.0468,0.4,0.356093,0,1.56729,0,0.0349895,0,-1.18439,-0.661002,0.445381,-3.04482
0.0469,0.4,0.356113,0,1.56725,0,0.0350428,0,-1.18576,-0.676471,0.430952,-2.91609
0.047,0.4,0.356132,0,1.56722,0,0.035099,0,-1.18689,-0.691926,0.416516,-2.78731
0.0471,0.4,0.356151,0,1.56719,0,0.0351579,0,-1.18778,-0.707338,0.402107,-2.65811
0.0472,0.4,0.35617,0,1.56715,0,0.0352195,0,-1.18843,-0.722718,0.387716,-2.52887
0.0473,0.4,0.356189,0,1.56712,0,0.0352839,0,-1.18884,-0.738057,0.373342,-2.3992
0.0474,0.4,0.356208,0,1.56708,0,0.0353511,0,-1.18901,-0.753359,0.358995,-2.26952
0.0475,0.4,0.356227,0,1.56705,0,0.0354209,0,-1.18894,-0.768608,0.344679,-2.13983
0.0476,0.4,0.356246,0,1.56702,0,0.0354935,0,-1.18863,-0.783804,0.330401,-2.0097
0.0477,0.4,0.356265,0,1.56698,0,0.0355687,0,-1.18808,-0.798964,0.316136,-1.87998
0.0478,0.4,0.356284,0,1.56695,0,0.0356466,0,-1.1873,-0.814045,0.301933,-1.75026
0.0479,0.4,0.356303,0,1.56691,0,0.035727,0,-1.18628,-0.829055,0.287786,-1.62009
0.048,0.4,0.356322,0,1.56688,0,0.0358101,0,-1.18502,-0.844019,0.273661,-1.49037
0.0481,0.4,0.356341,0,1.56684,0,0.0358958,0,-1.18353,-0.858907,0.259594,-1.36064
0.0482,0.4,0.35636,0,1.56681,0,0.0359841,0,-1.18181,-0.873721,0.245582,-1.23132
0.0483,0.4,0.356379,0,1.56678,0,0.0360748,0,-1.17986,-0.888441,0.23165,-1.10202
0.0484,0.4,0.356398,0,1.56674,0,0.0361681,0,-1.17768,-0.903078,0.217774,-0.973147
0.0485,0.4,0.356417,0,1.56671,0,0.0362639,0,-1.17527,-0.917619,0.203977,-0.843853
0.0486,0.4,0.356436,0,1.56668,0,0.0363621,0,-1.17263,-0.932106,0.190219,-0.715846
0.0487,0.4,0.356454,0,1.56664,0,0.0364628,0,-1.16977,-0.946454,0.176573,-0.587414
0.0488,0.4,0.356473,0,1.56661,0,0.0365658,0,-1.16668,-0.96073,0.162983,-0.459422
0.0489,0.4,0.356492,0,1.56658,0,0.0366713,0,-1.16337,-0.974911,0.149466,-0.332295
0.049,0.4,0.35651,0,1.56654,0,0.0367791,0,-1.15983,-0.988962,0.136063,-0.20517
0.0491,0.4,0.356528,0,1.56651,0,0.0368892,0,-1.15608,-1.00292,0.122734,-0.0784979
0.0492,0.4,0.356547,0,1.56648,0,0.0370016,0,-1.15211,-1.01677,0.109488,0.0472898
0.0493,0.4,0.356565,0,1.56644,0,0.0371163,0,-1.14793,-1.03048,0.096361,0.172636
0.0494,0.4,0.356583,0,1.56641,0,0.0372332,0,-1.14353,-1.04407,0.0833344,0.297976
0.0495,0.4,0.356602,0,1.56638,0,0.0373523,0,-1.13891,-1.05757,0.070384,0.422429
0.0496,0.4,0.35662,0,1.56635,0,0.0374736,0,-1.13409,-1.07095,0.0575393,0.546016
0.0497,0.4,0.356638,0,1.56631,0,0.037597,0,-1.12906,-1.08418,0.044812,0.669561
0.0498,0.4,0.356655,0,1.56628,0,0.0377225,0,-1.12382,-1.0973,0.0321771,0.791389
0.0499,0.4,0.356673,0,1.56625,0,0.0378502,0,-1.11838,-1.11025,0.019698,0.913604
0.05,0.4,0.356691,0,1.56622,0,0.0379798,0,-1.11273,-1.1231,0.00729653,1.03407
0.0501,0.4,0.356708,0,1.56619,0,0.0381114,0,-1.10689,-1.13577,-0.00494978,1.15453
0.0502,0.4,0.356726,0,1.56616,0,0.0382451,0,-1.10085,-1.14833,-0.0170944,1.27408
0.0503,0.4,0.356743,0,1.56613,0,0.0383806,0,-1.09461,-1.16074,-0.0291235,1.39233
0.0504,0.4,0.35676,0,1.56609,0,0.0385181,0,-1.08818,-1.17298,-0.0409949,1.51011
0.0505,0.4,0.356777,0,1.56606,0,0.0386574,0,-1.08156,-1.18509,-0.0527494,1.627
0.0506,0.4,0.356794,0,1.56603,0,0.0387986,0,-1.07475,-1.19705,-0.0643733,1.74256
0.0507,0.4,0.356811,0,1.566,0,0.0389415,0,-1.06775,-1.20883,-0.0758384,1.85765
0.0508,0.4,0.356828,0,1.56597,0,0.0390863,0,-1.06057,-1.22046,-0.0871827,1.971
0.0509,0.4,0.356844,0,1.56595,0,0.0392327,0,-1.05321,-1.23191,-0.0983487,2.08386
0.051,0.4,0.356861,0,1.56592,0,0.0393808,0,-1.04567,-1.2432,-0.109383,2.19584
0.0511,0.4,0.356877,0,1.56589,0,0.0395306,0,-1.03796,-1.25434,-0.12028,2.30647
0.0512,0.4,0.356893,0,1.56586,0,0.039682,0,-1.03007,-1.2653,-0.131021,2.41621
0.0513,0.4,0.356909,0,1.56583,0,0.0398348,0,-1.02202,-1.27609,-0.141614,2.52419
0.0514,0.4,0.356925,0,1.5658,0,0.0399891,0,-1.01379,-1.28669,-0.152036,2.63167
0.0515,0.4,0.356941,0,1.56578,0,0.0401447,0,-1.0054,-1.29712,-0.162341,2.73784
0.0516,0.4,0.356956,0,1.56575,0,0.0403017,0,-0.996849,-1.30739,-0.172498,2.8431
0.0517,0.4,0.356972,0,1.56572,0,0.0404606,0,-0.988139,-1.31749,-0.18249,2.94659
0.0518,0.4,0.356987,0,1.5657,0,0.0406201,0,-0.979463,-1.32738,-0.1922,3.04873
0.0519,0.4,0.357002,0,1.56567,0,0.0407795,0,-0.970817,-1.33149,-0.196288,3.14996
0.052,0.4,0.357017,0,1.56564,0,0.040939,0,-0.962017,-1.33263,-0.19764,3.24986
0.0521,0.4,0.357031,0,1.56562,0,0.0410993,0,-0.953067,-1.33761,-0.202881,3.34841
